         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          56	     8.54126	    -8.30384	  1.0000e-07	  2.0215e-06	  4.8736e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1188e-07	  4.8944e-08	     -1.6707	    -11.0306	      0.0000	
           4	       react	           1	         -99	           0	          57	     8.59454	    -8.35736	  1.0000e-07	  2.2734e-06	  4.9116e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5998e-07	  4.8099e-08	     -1.5946	    -10.8784	      0.0000	
           4	       react	           1	         -99	           0	          58	     8.64147	    -8.40453	  1.0000e-07	  2.5258e-06	  4.9611e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0750e-07	  4.7523e-08	     -1.5274	    -10.7440	      0.0000	
           4	       react	           1	         -99	           0	          59	     8.68338	    -8.44667	  1.0000e-07	  2.7787e-06	  5.0187e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5462e-07	  4.7120e-08	     -1.4673	    -10.6238	      0.0000	
           4	       react	           1	         -99	           0	          60	     8.72121	    -8.48473	  1.0000e-07	  3.0319e-06	  5.0821e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.0145e-07	  4.6833e-08	     -1.4130	    -10.5152	      0.0000	
           4	       react	           1	         -99	           0	          61	     8.97478	    -8.74063	  1.0000e-06	  5.5692e-06	  5.8279e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.6416e-07	  4.6271e-07	     -1.0492	     -9.7875	     -0.0000	
           4	       react	           1	         -99	           0	          62	     9.12416	    -8.89229	  1.0000e-06	  8.1075e-06	  6.5940e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.2259e-06	  4.6170e-07	     -0.8362	     -9.3616	      0.0000	
           4	       react	           1	         -99	           0	          63	     9.22962	          -9	  1.0000e-06	  1.0644e-05	  7.3303e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6890e-06	  4.6318e-07	     -0.6870	     -9.0631	      0.0000	
           4	       react	           1	         -99	           0	          64	     9.31092	    -9.08352	  1.0000e-06	  1.3180e-05	  8.0367e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1537e-06	  4.6468e-07	     -0.5727	     -8.8346	     -0.0000	
           4	       react	           1	         -99	           0	          65	     9.37696	    -9.15175	  1.0000e-06	  1.5714e-05	  8.7180e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.6197e-06	  4.6594e-07	     -0.4804	     -8.6501	      0.0000	
